comment,rating,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Проблемы,speed,quality,staff,execution,solved
"батарея полностью горячая, спасибо огромное за работу",5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
"спасибо большое, выполнили быстро замену",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
"спасибо за работу ,очень хороший человек.",5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False
"спасибо, мастер пришел все сделал",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
заявка выполнена,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"очень быстро отреагировали, проблему решили",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True
"спасибо ,очень быстро выполнили работу",5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,True,True,False
"быстро и понятно, спасибо!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"очень быстро отреагировали, приехали в удобное время!",5,1.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,False
спасибо за ответ!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
к кому обратиться по поводу оплаты квитанции другим плательщиком?,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"приложение нужно дорабатывать ,сами пишите что зачисляются до 5 дней, сами просите оплатить до 20 января, а у самих нет никаких данных о поступлении, уже и выписку приложила ,все без изменений",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"спасибо, я вижу счетчики заведены в программу и отобразились в приложении",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
большое спасибо за выполнение работы!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо! получить ключ сама не могу. прошу выдать ключ трофимова степану викторовичу 29.06.1993 г.р.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
спасибо за оперативное выполнение заявки!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"ук отреагировали быстро. сантехник пришел вовремя, исправил.",5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,False
"чисто ,быстро ,аккуратно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
все разъяснили,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"заявку выполнили быстро ,спасибо",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
"большое спасибо мастерам которые чинили батарею, пришли очень быстро я даже не ожидала. все спокойно сделали. спасибо",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,True,False
повторная заявка 4195451,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"отлично, большое спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
"да неисправность устранена, но по времени не очень быстро",5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
кнопки не светятся при нажатии,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"мастер пришёл в день заявки, это радует. розетка оказалась исправна, в итоге по ремонту не пришлось ничего делать. будем наблюдать! надеюсь, будет работать и дальше.",5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
"мастер пришел вовремя, поменял и опломбировал счётчик, всё отлично",5,1.0,0.0,1.0,1.0,0.0,0.0,False,True,True,False,False
"прошу прислать акт, заключение. на потолке образовалось пятно от протечки",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
ужасная управляющая компания,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
"благодарю за чистоту в подъезде, а то у нас там появился неприятный запах.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
быстро помогли с ответом четко выражена мысль и то что я просила - услышала,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,True
работа выполнена быстро!,5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
оперативно и качественно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
"спасибо, счетчик стал работать",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"20 января, пока запаа нет",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
спасибо! очень помогли! отличный сантехник,5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,True
"спасибо большое сергею сантехнику. пришёл быстро, всё отремонтировал и дал дельные советы!!!",5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
"заявка выполнена, спасибо за заботу.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
отлично работает теперь,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
все понятно. спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
вопрос решен. спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
"поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов",5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
"спасибо большое за работу, за быстрый ответ на заявку и устранения .",5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,True,False,False
в лк у меня нет задолженности. оплачивал более недели назад.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо за оперативность !!!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
большое спасибо инженеру.,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
спасибо станиславу большое!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
идеально закрывается дверь. огромное спасибо мастеру!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
все быстро и оперативно. спасибо!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. получается нет взаимодействия смежных отделов в ук",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
хорошо только цвет другой,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
спасибо большое! все оперативно устранили.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
это с учётом остальных платежей или только за электричество?,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать справку,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
всё супер. спасибо сантехнику за решение проблемы.,5,1.0,0.0,0.0,1.0,0.0,0.0,False,True,True,False,False
спасибо за быстрое исполнение заявки,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,True,False,False
"спасибо за оперативную работу,вопрос решен.",5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,True,True,False
"оперативно, качественно, проффессионально.",5,1.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,False
спасибо! все оперативно и быстро было сделано!,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,True,True,False
спасибо за порядок на нашей площадке,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
отработали оперативно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"быстро, класс!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
неверный логин пароль,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
все оперативно. спасибо,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
неверный логин и пароль,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"все быстро , четко , спасибо !",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
быстро и качественно!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
все работает,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
благодарю за оперативное решение!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"помыт только пол. двери , где входная группа так и в пыли .",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"оперативно и быстро все сделали, что требовалось.",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"вы лучшие, благодарю.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"отличная работа, быстро и качественно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
"отличная работа, быстро, качественно",5,1.0,1.0,1.0,1.0,1.0,0.0,True,True,False,False,False
"не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True,False
очень благодарны!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"спасибо за ремонт, приступили к работам в тот же день!",5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,True,False,False
"посыпали песком но не везде, упала на парковке и разбила руку",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,False
"да, заработало",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"спасибо, мастер пришёл очень быстро.",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
сделали все быстро,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
быстро сделали. спасибо.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
"спасибо, хорошо убрали!",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
очень чисто. спасибо за уборку,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
большое спасибо. все выполнено оперативно и качественно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
спасибо большое !,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо, заявка выполнена.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо большое за оперативный ответ,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,5,1.0,1.0,1.0,1.0,1.0,0.0,False,True,True,False,False
"спасибо,оперативно отреагировали, перекрыли воду",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"выполнено, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
очень быстро решил проблему,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
спасибо большое!!! вы очень аперативные,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
все оперативно устранили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,True
"четко, оперативно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
спасибо за работу!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
очень быстро отреагировали,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
"спасибо, что быстро исправили",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
все оперативно и качественно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
все быстро и хорошо,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
"долго, но всё равно, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"спасибо , быстро отреагировали!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"оперативно, доброжелательно и качественно! огромное спасибо за помощь.",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
быстро и вовремя,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,False
"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
быстро сработали!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
огромное спасибо за оперативную помощь.,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
работает. спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
всё решили быстро,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True
на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
спасибо огромное андрею! мастер своего дела,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
благодарим,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"отличный мастер приходил, отзывчивый. все устранил",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
вот это скорость выполнения заявки вот это я понимаю! в пример всем остальным! спасибо большое!,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
"воду дали, но не понятно почему ее не было",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False
"оперативно, качественно и доброжелательно!",5,1.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,False
благодарю вас за быструю услугу.,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
благодарю за выполненную работу.быстро и качественно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
спасибо огромное !,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
отличная работа! спасибо!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо большое за оперативность!!!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
оперативно помогли,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True
протечки устранена.спасибо,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление . вот что значит опытные сантехники",5,1.0,1.0,1.0,1.0,1.0,0.0,False,False,True,True,False
этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,5,0.0,0.0,0.0,0.0,0.0,1.0,True,False,True,False,False
добрый день. спасибо за понимание и быстрое решение!,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,True,False,False
спасибо за решение проблемы!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
во время устранили,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False
большое вам спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо! оперативно все починили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
мастер оперативно нашел причину протечки,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
отлично !!!все устранили в кратчайший срок.благодарю!,5,1.0,0.0,0.0,1.0,0.0,0.0,False,True,False,True,False
111,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"пока работает, всё хорошо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
убрали,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
мастер супер! спасибо огромное!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False
спасибо огромное!!! всё профессионально,5,1.0,1.0,1.0,0.0,1.0,0.0,False,True,True,False,False
"всё работает, спасибо!!!",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
андрей с товарищем все исправили !отличная работа,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,True,False
супер мастер !!!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False
"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
хороший мастер,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
спасибо огромное.у нас в самолёте первоклассные специалисты.,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
ну здесь в целом могу сказать что заявку выполнили здесь вам спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
спасибо большое за компетентное разъяснение вопроса!,5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False
было бы хорошо чтобы они не ломались каждый жень! они же новые!,5,0.0,0.0,0.0,0.0,0.0,1.0,False,True,False,False,False
"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев прошу прощения не знаю имени очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.",5,1.0,1.0,1.0,0.0,1.0,0.0,False,True,True,True,False
супер мастер! протечка устранена ! спасибо !,5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False
так и не работает дверь входная и дамовон,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"хотелось бы, чтобы работа выполнялась , постоянно, без заявок",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"удивлен, что так быстро среагировали",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
все супер. отличный спокойный мастер,5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False
большой спасибо татьяне,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"шум прошел. надеюсь не повторится, спасибо.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо, очень быстро всё сделали.",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
"5 звезд заочно , так как специалист дал оперативную и грамотную консультацию, но проблема пока не решена",5,0.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False
оперативно пришел сотрудник и нашел источник протечки,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False
быстро приняли меры.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
все сделали,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
все сделано грамотно и оперативно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
спасибо за быструю и качественную работу!,5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,True,False,False
оперативно.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"быстро, качественно,результативно спасибо",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
спасибо большое. все быстро починили.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
всё хорошо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
"оперативно разрешили данную проблему! надеюсь, что больше в данном месте после сварки протекать не будет",5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,True
"спасибо сантехнику валерию , что устранил гул у соседей",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
батарея в ванной горячая. спасибо.,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
огромное спасибо слесарям. пришли быстро. все устранили.,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,True,False
"никто не приходил, как гремело, так и гремит. после повторного обращения и переоткрытия заявки дефекты были устранены.",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"спасибо , все сделал мастер",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
приятный менеджер,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо большое, все быстро и по делу",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"спасибо, все сделали от начала заявки до регулировки батареи за 40 минут. очень толковый работник пришел",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
"спасибо, очень оперативно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
а тлично,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"вопрос решен, спасибо!",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
оплатил,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"лифт не работает, кнопки не активны",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо. заменили лампу,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
прошу просмотреть прошел ли платеж сегодня. на новую сумму в квитанции деньги списали,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
не передали в гарантийный отдел!,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
"мастер быстро отреагировал, сразу пришел , проблему решили",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,True
очень оперативно. спасибо !,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
оперативно исправили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
"спасибо, всё быстро и качественно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
"отлично!спасибо,мастер все установил как нужно.",5,1.0,0.0,1.0,1.0,0.0,0.0,False,True,True,False,False
спасибо за ликвидацию аварии!!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
мастер подошёл в течении 3 минут. спасибо огромное.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
не работают 2 грузовых лифта,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо юлии и ерлану за решение вопроса!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
быстро пришли. течь устранили.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
спасибо за оперативную работу,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
21.01 уборка была выполнена,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"мастер все сделал хорошо, все замазал, установил крепко и подключил.",5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,False,False
подача горячей воды в систему отопления была выполнена в течение 30 мин. с момента подачи заявки по отсутствию отопления.,5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,False,False
подача горячей воды в систему горячего водоснабжения была выполнена в течение 30 мин. с момента подачи заявки по отсутствию горячей воды,5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,False,False
спасибо большое. все хорошо сделали!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,True,True
большое спасибо менеджеру репиной светлане за оперативное решение проблемы,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
быстро устранили течь в шахте,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
мастер приехал вовремя и устранил неполадки,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
спасибо! очень оперативно несмотря на праздники.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"очень приятно, что так оперативно отреагировали и решили вопрос. спасибо большое!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,True
"супер, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
быстро и хорошо. спасибо!,5,1.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False
починили быстро! спасибо!,5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
"великолепный человек, включил всё, мы проверили работают ли все лампы и тд, объяснил что можно сделать в следующий раз в такой ситуации, спасибо ему! 3",5,1.0,1.0,1.0,1.0,1.0,0.0,False,False,True,False,False
засор устранили,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"оперативно, молодцы",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"оперативно. спасибо, что не заставили ждать окончания праздников. с новым годом",5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,False,False
"все мастер поправил, работает. спасибо большое!",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"услуга была оказана качественно, но не своевременно спустя 10 дней после запроса",5,1.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
"сроки, конечно, так себе",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
заявка не выполнена,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
долго мастер не приходил после оплаты,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"еще бы плитку восстановили, пока никто не сломал ноги",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо за оперативность в тот день,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"течь устранена оперативно. работа выполнена качественно, спасибо большое вячеславу за помощь.",5,1.0,1.0,0.0,1.0,1.0,0.0,True,True,True,False,False
оперативно устранили проблему. вежливый мастер. все чётко и по делу! спасибо,5,1.0,1.0,1.0,1.0,1.0,0.0,True,False,True,True,False
спасибо теперь все работает.,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
благодарю за развернутый ответ!,5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,False
спасибо мастерам! они отлично выполнили свою работу,5,1.0,0.0,1.0,0.0,0.0,0.0,False,True,True,True,False
доводчик заменили,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"я прошу прощения что донимаю, возможно , не по адресу, но хочу понять, это отдельный платеж за кап ремонт получается? или это к ним нужно обратиться ?",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
спасибо большое. все очень быстро и удобно.,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
спасибо за отмену заявки по моей просьбе,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
"спасибо, теперь всё работает.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"очень хорошо убрали, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
данные расчета не предоставили.,5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False
"показания по счетчикам сняли, но нет ответа по поводу суммы в последней квитанции она верна? почему она идентична с предыдущим месяцем?",5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False
